id	HLA-A	HLA-B	HLA-C	HLA-DMA	HLA-DMB	HLA-DOA	HLA-DOB	HLA-DPA1	HLA-DPB1	HLA-DPB2	HLA-DQA1	HLA-DQA2	HLA-DQB1	HLA-DQB2	HLA-DRA	HLA-DRB1	HLA-DRB5	HLA-DRB6	HLA-E	HLA-F	HLA-G	HLA-H	HLA-J	HLA-L
TCGA.DH.5143.01A.01R.1470.07	120.6518397	238.5645276	162.7417831	15.70231215	6.580586823	4.360668078	0.061715611	19.92063227	22.57314887	0.061429074	3.107369366	0.902894529	9.530024397	1.187386444	180.6398713	105.5725848	14.92498988	4.74384404	169.3226183	3.73120555	0.761910998	14.40818188	0.481206946	1.077194059
TCGA.CS.4944.01A.01R.1470.07	128.1308351	122.1874705	108.8827371	21.64855995	6.401081739	4.839676718	0.153681876	18.70761196	54.01247316	0.472402268	6.190490621	1.212347611	14.12497338	2.368740717	291.7871341	170.2193857	30.78029874	11.67903177	145.9632144	3.458335657	0.533525471	8.076431312	0.205587822	0.170863834
TCGA.QH.A6X4.01A.51R.A32Q.07	97.97029857	59.20718076	70.08111357	6.529917328	2.722217938	2.02736035	0.197278402	4.731040327	11.89478598	0.174544415	0.471196846	0.034359137	3.089407665	0.542223773	42.62701876	31.36177634	17.57911605	0.671324672	69.97617591	2.966692262	0.722730702	9.045732438	0.598193832	0.881441367
TCGA.E1.A7YK.01A.11R.A34F.07	281.454126	348.8304028	372.3986994	58.68952966	19.48231521	36.57482916	0.981308142	87.67553697	196.9602523	2.213345232	26.75905777	6.211930176	33.85099414	4.088942117	879.2705685	570.9820325	80.95076261	38.89707255	271.7816314	13.9460201	0.268490686	15.73991262	0.579374638	0.388526173
TCGA.DU.7013.01A.11R.2027.07	171.6890685	148.5121815	206.0934217	19.79529044	9.264529215	10.04622764	0.362381907	31.52004968	57.7191563	1.364024243	6.77719812	9.102635672	3.032374882	4.087092657	377.6370042	124.8382192	32.79923204	11.60871696	136.5341198	5.058427564	0.434586114	12.3819253	1.641134405	0.185570771
TCGA.S9.A7R8.01A.11R.A34R.07	178.5631335	134.7905737	133.0483079	18.69920742	8.469993695	7.50514734	1.098922419	23.67308962	32.23090302	0.07334044	1.636422468	6.714211428	3.728039342	2.233484017	197.2124437	80.89945489	31.58993945	10.530935	111.0573948	6.745563841	0.572413192	12.26980211	1.608642213	1.01037947
TCGA.HT.7604.01A.11R.2090.07	70.4586201	77.844356	72.70220944	5.251304074	3.398096182	0.833252365	0.324742876	1.932030468	3.552444987	0.132497288	0.24247985	0.107003665	0.618509111	0.104534349	36.41127386	17.57042843	5.435786161	0.737889524	87.34714536	1.967999964	0.573486231	8.257832079	0.209580495	0.248831628
TCGA.HT.8013.01A.11R.2403.07	136.6559068	227.3137855	136.9121835	27.58107499	17.44732855	10.82305724	0.676489359	28.91279839	37.21119306	0.328844624	3.280903324	12.67811585	2.524301217	1.585487995	353.2225151	130.2937543	63.11264894	24.0943304	165.8580518	4.315254697	1.4424646	22.9764512	1.055451261	0.706207851
TCGA.WY.A85D.01A.11R.A36H.07	106.3179811	83.96967076	139.777655	9.090967479	5.095572795	1.296735806	0.58136756	5.867797201	8.151176273	0	0.280051504	0.043394702	1.249668315	0.108700733	43.83068332	28.40090078	4.968762279	1.546108076	124.9534623	3.797626096	0.050015902	5.83294482	0.256331497	0.132146919
TCGA.DU.6400.01A.12R.1708.07	159.1170693	143.7069619	165.1448102	5.646361549	2.449579333	2.341362326	0.909204784	9.411286162	11.64223483	0.111980279	2.592065513	0.680195168	4.679110685	1.053857792	76.56651547	45.80297634	5.962124582	3.233216403	98.01998089	3.869977121	1.175969865	12.23726089	1.221816643	0.355686677
TCGA.P5.A72W.01A.11R.A32Q.07	245.6874745	208.0088598	196.8999538	11.89650411	4.019269612	2.237400696	0.079200723	17.07591297	27.43196533	0.013138834	1.104671156	2.386370954	2.216240565	1.171351697	113.8479992	77.14027254	25.17650915	8.069582695	113.858709	4.75443032	2.38481394	18.91224908	0.823388392	0.717922136
TCGA.VM.A8CD.01A.11R.A36H.07	182.9872288	211.3231321	232.8138396	13.17505047	5.65695798	4.409679002	0.244359335	25.89997243	34.39986416	0.160798624	4.808706213	0.824226389	13.71131921	1.835779629	218.2486621	152.8602439	147.844651	0.194025489	187.6258438	7.288155053	1.708260717	21.74820379	0.731692206	0.481098624
TCGA.DU.6407.02A.12R.A36H.07	131.4415008	174.0080118	125.9865918	29.75438361	8.910262484	7.967770834	0.369749274	47.24354675	73.05158827	0.174432109	10.1035844	1.2396548	28.58681564	0.264651963	376.4043636	263.4180027	134.1274295	8.580950697	140.5307153	4.652676589	1.047247181	11.26316254	0.709487533	0.803365095
TCGA.S9.A7R3.01A.11R.A34R.07	145.4659418	135.1703508	98.85550191	15.26227871	5.658122309	3.425423234	0.838664432	19.94410958	34.0102817	0.06763188	2.871254984	5.822377071	8.486532153	1.003139522	148.807044	67.05099269	20.86926583	8.682994911	141.5145371	4.042336596	0.834753096	11.78868098	0.410592564	0.499284215
TCGA.DU.A7TC.01A.21R.A34R.07	92.91024002	87.23953011	94.6695019	6.470982127	1.789713072	1.047073407	0.142497304	4.879420367	10.9787016	0.022063332	0.634476084	0.104236217	3.419276651	0.382953306	56.6338166	35.35547514	22.03531557	0.905162359	69.24994068	2.069136111	0.260304774	4.154992543	0.702137876	0.323836016
TCGA.DB.5279.01A.03R.2347.07	87.11868162	55.74504027	85.27805242	3.999328643	1.493194889	1.586977354	0.082302523	6.728318507	7.98435543	0.225901722	1.155961771	1.641926506	1.454229932	0.260484462	63.4696953	34.32768024	20.90763189	1.530648631	87.47054854	2.135512858	0.331179277	5.758527889	0.731665496	0.260103429
TCGA.FG.A4MT.02A.11R.A29R.07	94.09751725	78.96503696	73.26648423	10.44603443	3.563367852	2.396865916	0.12138885	17.28972484	25.83713492	0.371629205	3.383240446	2.340971371	2.972699161	2.497243112	156.9652837	90.80425894	11.8628436	3.973941051	80.87065025	3.305521926	1.000179526	12.08519842	0.225866735	1.054049323
TCGA.DU.A7TD.01A.12R.A34F.07	446.2931643	910.7531011	644.2317449	34.43616854	15.63807862	15.66152107	1.422841471	66.70728363	65.28112903	0.304018537	4.311036706	15.1679681	4.532569438	2.34642555	459.2497413	126.3756971	74.22332484	21.18101474	336.5872866	32.22049743	3.80276214	109.1610831	6.497463919	6.292870371
TCGA.TM.A84M.01A.11R.A36H.07	90.69995587	38.9139413	43.70024906	5.368037386	0.916156882	1.007572138	0.021756617	14.48378637	14.72984546	0.442135249	1.275097304	1.127303971	3.375518701	0.318925398	85.93214369	33.85182763	11.59777904	3.231464692	28.82658128	2.709194865	0.355399211	8.261797348	1.32354528	0.649864811
TCGA.HT.7693.01A.11R.2256.07	220.4907971	171.7367179	119.9777792	21.31286599	9.766404038	9.838556191	0.778223961	38.55003981	58.31342405	1.138443114	11.70026859	1.232181307	22.86803881	0.27778762	406.2745511	198.0952942	151.7029941	0.566468872	143.6945404	5.604989011	0.521919293	14.30656935	0.528646502	0.982414463
TCGA.HT.7476.01A.11R.2027.07	90.07957012	110.6276755	61.93949632	9.691092126	3.512059231	2.814865398	0.19368979	13.63978363	17.24745597	0.235632852	1.291393088	0.61845893	0.82120303	0.768965019	106.7175833	63.10702493	7.521210237	4.019296151	120.874433	3.23241583	0.379092714	4.612587355	1.101210615	0.700419675
TCGA.P5.A72X.01A.11R.A32Q.07	213.9035282	231.5040945	195.4157152	8.801383192	3.711786014	2.691071866	0.278673633	15.94736603	23.44374622	0.299638664	2.112307669	1.233158594	2.584811179	1.85338629	102.6112603	69.13380896	8.06646307	3.196145745	254.714015	6.704397845	0.543870518	9.570940086	0.89194765	0.745477046
TCGA.HT.7485.01A.11R.2027.07	295.8931922	311.2894976	146.9838744	11.82750311	6.448290038	3.691302855	0.238790769	10.74502018	13.36956292	0.21992424	1.744806013	2.901203024	4.214733636	0.271581258	110.4641208	49.71026957	16.46472154	5.099692512	165.4408818	6.342316804	1.822351834	9.366497287	3.23958435	0.394635606
TCGA.P5.A5EW.01A.11R.A27Q.07	112.1047901	119.2488052	79.68198799	4.644617958	3.87408226	0.634028517	0.020433803	2.916143305	7.57007611	0	0.112357893	0.473329473	0.224513495	0.037441821	29.64611183	8.836413241	4.218445128	1.646338879	93.28790082	3.02538879	0.786023383	14.82614109	0.522787722	0.813803583
TCGA.FG.A60K.01A.11R.A29R.07	84.39507891	94.00230812	64.82599452	7.569476268	3.5803359	2.594523905	0.08393085	9.82446884	11.35633116	0.012183087	1.148133316	2.353478308	3.768211058	0.307580906	84.53539796	33.91831337	23.74735139	1.984575329	77.29032574	2.222249021	0.353813997	8.537053971	0.405605849	0.410750414
TCGA.HT.8015.01B.11R.A28M.07	123.5559055	160.8401668	83.93174288	15.55061545	6.74929598	7.227861171	0.137648311	29.88274383	47.95983845	0.368871002	3.757404054	2.271961376	5.844970631	3.366160095	258.7015292	121.7651474	20.37573152	6.32032365	91.11795689	2.686817184	0.669533299	9.69296063	0.385275302	1.293672929
TCGA.TQ.A7RS.01A.12R.A33Z.07	87.72754242	51.62799339	55.77304975	2.828516541	0.959933801	0.28958322	0.202020083	1.806676242	5.385885545	0	0.152239653	0.363578076	0.298871396	0.061695154	17.49693837	7.305847091	2.652723728	1.172726366	71.30361167	2.667510561	0.41567366	6.588579212	0.317224635	0.311698613
TCGA.FG.A60J.01A.11R.A28M.07	132.2296907	176.1043764	204.4788946	14.34799261	5.87843919	4.210566381	0.510561532	15.44350245	27.06673371	0.410462016	3.020707588	8.235575016	2.637462114	1.763106623	173.7480015	93.17235955	31.64973432	10.12569278	124.7068688	5.793818728	0.34146963	12.21732036	0.100480298	0.579924133
TCGA.HT.8105.01A.11R.2404.07	110.5537953	122.6910482	104.9605528	6.580720672	2.552894214	1.425284857	0.266498981	8.086410764	9.8034084	0.229608215	0.98229963	2.200968852	1.446145789	0.850619577	54.50699363	27.6215804	9.520263321	3.312598025	108.4535989	4.18263738	0.661378567	9.093971825	0.576739276	0.374293216
TCGA.TM.A7CA.01A.21R.A33Z.07	67.6492577	62.45667906	54.15627295	7.561213843	3.163244655	1.204980331	0.871287612	4.517774236	7.437044859	0.180180488	0.444993842	1.222302522	1.722895366	0.13121929	37.37012618	20.61149139	14.96004051	1.806194936	58.11245852	1.695636097	0.628929667	10.52148834	0.502150686	0.443118366
TCGA.HW.7490.01A.11R.2027.07	381.7929518	338.3944475	216.2085756	11.73034997	3.661667766	2.325173173	0.448457324	15.36267558	15.77086216	0.01132111	2.084117175	3.934160065	2.434131026	0.866388706	100.6871235	68.23226146	43.51619104	4.28938593	257.3313074	9.590873239	1.397319098	28.59200083	2.860069934	0.740345078
TCGA.HT.7611.01A.11R.2403.07	193.2857688	249.7257464	197.7063726	14.09651481	6.009778906	4.886162675	0.109903596	17.37453323	16.34694063	0.054696665	1.981408461	1.952426879	5.704633117	0.244534727	148.102615	60.58019149	39.90251925	3.970939363	158.5314649	6.856188717	0.231651596	12.54962406	1.276478672	0.490166902
TCGA.HT.7467.01A.11R.2027.07	126.5249991	112.4674923	101.6941712	4.317010138	2.168197709	1.363322992	0.122376656	5.672088941	10.58625065	0.221059832	0.765906737	0.008288708	2.655705976	0.018686376	51.96879802	34.14705995	15.66968334	0.60016244	103.3233124	4.276606609	0.788155953	14.46455106	0.355612949	0.603490186
TCGA.VM.A8CB.01A.11R.A36H.07	204.0582629	154.0337824	104.2573918	3.186644384	1.382410198	0.49543412	0.120352094	2.718884358	4.184030789	0.015528763	0.236731254	0.326063269	0.425584375	0.073508938	22.61376142	10.89871479	3.431117204	1.105516777	69.52710115	6.059865587	1.028791573	10.22404702	0.881927311	0.455848889
TCGA.HT.A615.01A.11R.A29R.07	294.3136313	358.7107241	278.7830517	32.19161483	18.75459973	12.07950337	0.482822821	50.16200596	55.12362712	0.4205085	8.138245186	7.103794278	14.13959572	1.327048522	410.5532801	141.0919764	41.21347379	15.23740294	220.1250099	12.36820781	2.058488817	23.75533532	1.235275888	0.837012488
TCGA.E1.A7YQ.01A.11R.A34R.07	272.7045045	410.117694	333.4937792	38.7960915	15.60855598	13.36157306	0.403452765	75.51562089	117.0563455	1.10842497	9.823940651	13.52052321	17.92911548	3.930728862	803.4081293	339.1664033	114.1400204	31.72690028	292.2070562	10.46805159	1.38965513	32.72977335	0.850385975	2.490912598
TCGA.P5.A730.01A.11R.A32Q.07	257.4611307	165.6211011	154.7056369	8.091177753	2.076742978	1.98062254	0.160093377	17.88668678	28.28830385	0.039837522	2.561134151	3.987237503	4.094231416	1.30958322	135.4143753	56.47314916	19.67847096	5.800375184	167.8094779	8.489863337	1.638995026	11.70893578	1.07923763	0.324199994
TCGA.QH.A6X8.01A.12R.A32Q.07	111.5856613	87.78170122	129.4553911	4.132844633	4.362708396	0.520301485	0.161859127	2.840657832	5.374895174	0.03316922	0.099598639	0.37144883	0.137077798	0.087230032	23.55014599	12.48085158	5.587872779	1.881089986	94.7781186	3.344932212	0.230786025	8.603014161	0.227353281	0.369551101
TCGA.S9.A6WD.01A.12R.A33Z.07	94.20137073	76.41794951	99.45411843	6.760870659	1.48780254	0.617816309	1.098635675	2.961498393	8.175717505	0.205037788	0.271002578	0.681665435	0.319616635	0.170752486	27.39532661	12.52309868	3.413680272	1.841800807	83.57424457	3.215291371	0.320472498	7.183805695	0.881163346	0.2052654
TCGA.S9.A7IQ.01A.21R.A34F.07	53.77597589	38.99968525	79.86133115	1.166576284	0.661225674	0.277255366	0.090212143	1.959050823	3.925428559	0.695217829	0.151782579	0	1.249089666	0	10.38064978	12.92395864	5.260617626	0.126405853	48.91414036	1.831887114	0.198789549	3.086458516	0.149205885	0.509305685
TCGA.S9.A6TY.01A.12R.A32Q.07	70.45935657	55.85119849	69.06234031	2.828957468	0.911876401	0.342430388	1.251315548	3.205188268	3.761188007	0.066049554	0.419543866	0.635647498	1.07029728	0.147645288	17.47561107	8.455423433	2.628003405	1.075920331	47.60008169	3.69139222	0.399619156	2.748047123	0.452726439	0.614302842
TCGA.HT.7602.01A.21R.2090.07	86.91505856	99.82958056	57.83078087	11.84748715	4.476455807	3.342404334	0.271195167	3.110583667	22.24689925	0.426673106	1.072351032	2.538387682	0.589977572	0.673251449	127.0876323	58.17363089	13.20977356	5.883878212	140.5511408	2.811357527	0.451762033	8.542360411	0.129317489	0.292310108
TCGA.HT.A61C.01A.11R.A29R.07	428.1344831	365.8317554	287.557213	25.11148607	10.65024635	6.479076522	0.538090068	24.25523563	46.82751678	1.347730982	7.969259565	0.79751201	29.48099063	0.463984846	265.0282345	216.2382871	105.889259	7.510186082	154.4085811	11.96427989	2.646397967	25.54160374	3.239233249	1.549039325
TCGA.FG.8186.01A.11R.2256.07	279.3637015	323.2876862	318.1487703	18.5276841	8.127966966	6.429229269	0.779131462	33.55597569	40.01471715	0.061688619	4.165414079	0.593678747	11.75069232	1.184291697	253.0390034	144.5582584	65.67063552	4.490956264	249.4749953	9.494345391	1.371635768	13.61352246	2.446403	0.773955908
TCGA.FG.5963.02A.12R.A29R.07	170.9612771	146.4479647	92.26514404	9.695889984	4.216412913	3.95810737	0.201694044	18.08785996	33.91156365	0.541627296	3.807255338	5.148475394	4.059637594	3.892070977	191.692147	74.68367752	25.15046696	7.436308067	66.5098145	3.301265129	0.836964502	13.63417695	1.16105226	0.523319104
TCGA.E1.A7YW.01A.11R.A34R.07	80.41493275	52.08748037	79.76222793	6.686570721	3.758416293	0.893762369	0.074227346	2.39934601	4.49667187	0.036941359	0.355530143	0.077567159	2.129300763	0.126295246	35.26360605	18.5537789	3.721499916	1.411535103	86.25859173	2.545567653	0.581115732	8.4488754	0.783741612	0.382946457
TCGA.DB.A64W.01A.11R.A29R.07	53.08764035	40.80632003	60.12544971	4.445358696	0.835958363	0.482132295	0.073487549	1.385669017	3.481579048	0.142229027	0.108411904	0.074660907	0.324829752	0.0448849	15.92965102	9.860049109	1.733839567	0.566341827	42.0099128	1.797680562	0.090355366	6.145955034	0.320319963	0.347240349
TCGA.HT.7691.01A.11R.2256.07	246.0173106	182.2815337	161.1775339	21.25088553	8.151437706	6.663410366	0.134618817	41.10591272	67.09696672	0.156326101	1.979581023	7.317905481	1.845131025	1.755698639	318.5719035	84.63385659	44.57118411	19.26232712	123.1197479	2.958196247	0.968073282	11.74627207	0.171081916	0.192432193
TCGA.TQ.A7RV.01A.21R.A34F.07	89.75866006	56.70912997	105.6080167	8.245821771	3.383732654	1.597033527	0.21074119	5.697358144	8.781052241	0.055618911	0.621788428	0.186856183	2.787296797	0.307165582	48.68045158	24.2539397	5.113408424	1.543571579	88.21252712	2.279068768	0.131239177	3.962339915	0.718893142	0.268344826
TCGA.F6.A8O3.01A.11R.A36H.07	137.0625045	81.66831878	110.8751897	3.037390932	1.080022736	0.733138101	0.139477818	1.774103001	5.208994251	0.064787446	0.50692646	0.221059528	1.466436897	0.230014602	28.77979842	17.78673756	3.475897914	0.947870632	62.50083057	3.470649473	0.5291771	14.0806293	0.38063616	0.484876074
TCGA.S9.A6WQ.01A.12R.A34F.07	192.3411255	202.8767291	164.214322	22.32163916	10.4044409	7.262427778	0.069301064	13.78946155	48.73779933	0.954213779	4.559452348	0.555214038	12.31425081	0.054421546	277.9578751	131.4133426	24.39458748	5.951156096	154.575483	6.613032508	0.646884806	15.27279111	0.529094661	0.801939291
TCGA.S9.A6U6.01A.12R.A33Z.07	91.77049065	77.68786051	81.85344541	5.387014968	1.484391693	1.404043982	0.171800172	4.416521145	7.79056768	0.152561079	1.03276181	0.160169112	5.211083661	0	66.59877871	33.52167927	10.62525512	1.798376334	94.42653094	1.911405504	0.330164035	9.731015481	0.586055176	0.736744343
TCGA.HW.8320.01A.11R.2404.07	92.80818924	88.48379124	92.80431678	8.906530229	4.386452226	3.235820033	0.234935039	12.08588153	13.95425651	0.171774494	2.212548952	0	8.561526921	0.031887596	96.93891466	56.31178279	27.32994746	1.316770141	96.48580955	2.386700636	0.201743758	4.58753693	0.316612214	0.308362611
TCGA.DU.7304.02A.12R.A36H.07	287.1039184	185.4557035	81.88744584	8.190504438	1.312407654	1.27243173	0.135126686	7.27978955	24.40788498	0.453312495	1.550457502	0.054913688	5.517795463	0.357642994	37.61621956	83.64567516	5.025735601	7.468427234	76.5245409	2.576314504	1.455726674	6.668606051	0.819470851	0.491539854
TCGA.E1.5311.01A.01R.1470.07	84.70719975	87.07519232	73.85111979	1.548980829	0.801194408	0.285495496	0.030071882	1.253947273	2.447345903	0.253177058	0.114941273	0.412452443	0.304775217	0.144643085	11.31657797	4.798955866	2.915624136	1.01128611	86.29412729	2.618670882	1.069615751	12.65566667	0.760824147	0.649574511
TCGA.VM.A8CE.01A.11R.A36H.07	109.4503631	97.04686976	157.6758255	5.154648769	2.64139212	1.368668392	0.19637082	4.662273031	8.935139652	0.034205342	0.508282068	1.125215104	1.778156992	0.19790073	35.24575462	21.97815644	14.14544731	1.472085111	124.0759023	4.025022909	0.07243332	8.871750538	0.245619756	0.212087619
TCGA.HT.7474.01A.11R.2027.07	180.7313645	134.2437259	154.5871283	5.718054165	2.286420178	1.174577915	0.039505905	7.868875277	13.29703941	0.018350493	0.453530301	0.317882556	1.885939735	1.331948997	60.3157766	41.56442949	4.846860367	1.882101844	110.4705845	4.540711574	1.107482957	13.01947385	1.832803215	0.477346157
TCGA.QH.A65Z.01A.11R.A29R.07	134.9280083	139.5244	92.9552639	4.897851363	1.877854295	1.058575934	0.044384364	5.075226173	6.869716779	0	0.693468046	1.366319062	2.627515438	0.345642141	40.33110076	24.50585318	17.86766551	1.632531221	100.8443188	4.809892242	1.040766764	14.91689229	0.290196055	0.812677304
TCGA.DB.5277.01A.01R.1470.07	141.2565741	97.02903707	59.66627788	8.577625568	3.662361151	2.804035112	0.121469434	14.51866648	19.6747273	0.054252454	2.333317614	3.747833571	5.490737764	0.676283056	112.194075	59.97725288	43.92554248	3.260056967	95.85487706	2.478969803	0.561295951	5.79748852	0.308116752	0.249137518
TCGA.TM.A84C.01A.11R.A36H.07	181.0372761	93.66508229	207.254229	18.81743609	7.924440535	9.603293139	0.714221464	49.32252833	54.68384474	0.484587226	7.923357117	2.49484641	13.43271656	1.227826836	369.2065416	194.0750115	24.63762161	10.92977802	77.6392059	4.721733593	0.042286943	4.802338316	0.118626004	0.292519642
TCGA.CS.6670.01A.11R.1896.07	110.3508888	44.0325083	93.56275995	2.489803206	0.666919002	0.440985971	0.035933053	1.199259382	3.175517548	0.104318144	0.146982111	0	1.572430092	0	13.49615982	18.91806334	12.57116422	0	90.40578503	1.672165544	0.085205971	1.964531463	0.071503256	0.194045012
TCGA.S9.A7J1.01A.21R.A34R.07	121.1346374	129.0641651	121.6498764	9.127684555	4.118324838	2.283998572	0.36772666	6.201957214	10.54798972	0.188392316	0.536683756	1.094422556	0.860519553	0.564805367	70.34883083	30.03489773	8.165660615	3.591672519	89.31716662	5.035365338	1.082837289	10.17593534	1.770933893	0.814028199
TCGA.HT.7687.01A.11R.2256.07	179.8133628	210.0605375	191.7334628	10.37529553	4.189785911	4.094610764	0.638144509	19.37795411	31.49208808	0.676606589	2.475717061	10.39588843	3.500504841	1.965783521	189.6780653	52.35481502	29.58044225	8.060509914	126.2060363	6.264793373	0.302151697	23.62753167	0.452201563	0.596199627
TCGA.FG.A6J1.01A.11R.A31N.07	266.9925567	264.9947486	231.7494108	11.3692728	4.062854905	1.192236792	1.127045906	7.612152179	23.05355834	0.013776653	0.903726178	3.095227082	2.741846161	0.336943788	65.31855722	46.11375468	16.65444304	4.122606342	151.8164034	10.45274216	1.025239312	15.54650068	1.929068705	0.940966689
TCGA.FG.A711.01A.21R.A33Z.07	133.3483199	126.4871903	94.41149375	3.322255955	1.674090244	0.737259543	0.122459439	5.396637773	5.923977187	0.130355522	0.317518863	1.194381299	0.359574774	0.215038694	51.52005725	17.27410592	10.14252485	3.303126337	114.7080789	3.528403714	0.677555642	12.59440208	0.278494048	0.850739032
TCGA.QH.A6CY.01A.11R.A32Q.07	121.2384361	121.6161785	104.2217657	5.482941317	2.517397542	1.39484126	0.500409086	5.154753673	9.666995705	0.05482076	1.134561006	1.519441524	3.112173625	0.242206117	63.97582638	29.82518378	7.741039315	3.717558595	87.61297158	4.969472813	0.885590035	12.54875196	0.493856536	0.331414147
TCGA.FG.A710.01A.12R.A33Z.07	392.3142727	476.2475953	365.9660985	24.87375117	11.73087989	8.36451982	0.393420999	29.40240494	55.29762092	0.363411471	7.801703572	13.14658369	22.60587037	2.244570143	326.3954166	150.9702341	41.33496455	18.81815226	265.6978481	11.11493397	1.48886508	28.83039071	2.846797322	2.236204176
TCGA.S9.A7R2.01A.21R.A34R.07	203.0586957	246.7121455	171.9201143	40.50045616	15.84309986	19.77279063	0.765365249	69.82737596	108.3379773	0.205103168	8.113719861	44.07116193	16.01120762	7.810371792	643.989764	181.3296557	109.6314416	38.3766692	394.518759	11.05976242	2.072360239	19.42242166	1.191623465	0.774958383
TCGA.HT.A618.01A.11R.A29R.07	181.4432908	253.9363775	201.9388587	46.99178337	23.67431603	20.41625908	3.018598526	103.5195074	115.299666	0.2615931	12.61326626	60.33806199	17.40255565	10.79394014	866.1184042	310.7019886	133.4706127	43.54361162	219.256345	8.049018458	1.721202472	19.47627459	0.62756729	0.756505386
TCGA.P5.A77X.01A.11R.A32Q.07	73.72264385	71.5786	58.02550222	3.521405546	1.730178205	0.76054023	0.057287545	3.135679147	7.373145804	0.221750538	0.279148938	0.093123586	0.76690235	0.218688894	37.25409041	15.04638621	3.421294017	0.615416275	57.62085244	1.858986547	0.664119592	5.163388443	0.825118281	0.705734683
TCGA.RY.A83Z.01A.11R.A36H.07	214.4727382	118.8102746	111.1509406	21.69126589	7.741453627	5.089699828	0.076409585	12.90103434	41.74461945	0.073942192	1.868462721	7.747433857	3.372632439	1.586767352	153.5409614	86.29915695	22.065289	11.90212778	87.26520785	3.781916622	0.416055895	7.383424707	0.839881935	0.373941984
TCGA.DB.A64O.01A.11R.A29R.07	59.20261743	100.7830153	64.22555353	16.60169232	6.102489942	4.452066838	0.352450722	12.77948699	33.13143039	0.522189167	1.87116817	8.53460907	2.42204049	1.224816	174.8628048	57.80359606	28.76408796	10.89889745	95.34939363	3.349208346	0.794118829	6.201575823	0.317849769	0.430703194
TCGA.FG.8188.01A.11R.2256.07	99.00602176	93.86127369	98.30802414	9.039758411	4.162295265	1.395541121	0.2875866	4.631848841	5.685221462	0	0.067076644	0.060976367	0.156332761	0.034366858	34.21274375	25.13830216	2.489142402	1.401628703	125.4215408	2.113458849	0.026355072	6.549896613	0.284357353	0.118164556
TCGA.E1.A7YI.01A.11R.A34F.07	195.6754534	95.32178058	124.8774491	7.191181961	5.025497818	1.95533452	0.369203688	8.286650717	12.16310919	0.076952935	0.492610512	1.096442273	0.555940572	0.451006214	80.15472711	28.74438303	8.18039367	2.825421285	100.2793747	3.694470068	0.219491396	8.313163818	0.947278658	0.635832739
TCGA.P5.A5F6.01A.11R.A28M.07	116.3662497	130.4592856	214.6856887	6.071605513	4.514215144	0.557463314	0.171962388	5.38752886	8.75310971	0.184330452	0.642198388	0.548314555	3.047115678	0.387808971	49.98043394	33.49235304	20.50066717	1.501333996	54.30984379	1.273586723	0.292753979	5.516458774	0.46627858	0.165188658
TCGA.S9.A7R7.01A.11R.A34R.07	452.3157164	431.6897034	345.2553958	43.01163879	18.16987661	23.89204918	1.136057298	74.99545829	121.735367	1.412369822	12.23898349	48.03629817	11.61129377	6.391894115	815.1779556	333.149028	175.2491534	57.15681562	231.2921549	11.85023469	2.619917716	39.0166172	0.957448707	2.273527611
TCGA.HW.8322.01A.11R.2404.07	103.2143771	72.29582542	59.92424901	8.678447276	3.721827488	3.17637338	0.091045729	19.95836531	27.03213264	0.07929514	5.669698515	0.425497396	7.479643044	0.15987624	166.1123044	87.72734264	43.45429593	1.371419208	81.2787768	2.850550494	0.783606094	7.640115645	1.58741256	0.2816822
TCGA.HT.7692.01A.12R.2256.07	103.8673813	84.2310612	77.09516243	7.472666528	1.998111409	0.58156489	1.665829968	10.69755741	9.514322612	0.257926007	0.767611351	0.14580917	1.498553659	0.117399184	43.98382431	25.05010485	1.965150527	1.496264106	73.30100386	3.487388447	0.324109647	5.300444606	0.262272938	0.219128082
TCGA.HT.7858.01A.11R.2403.07	180.757424	193.3223314	143.6400312	31.1120332	15.30142306	9.396751465	0.638775303	32.08327992	70.07077774	0.916313778	7.118003186	13.09019683	8.420719332	5.645739068	424.2041911	182.2856755	63.71947664	16.88760436	152.8641652	5.390435729	0.910794561	14.58712932	0.480668182	0.282174391
TCGA.HW.7489.01A.11R.2027.07	112.7068935	62.16332478	119.0672228	7.941508155	4.144324651	2.644888347	0.109829553	8.957331677	17.37319296	0.264889872	1.148905592	0.813698838	3.399348001	2.1440425	114.2828109	52.03903274	7.773840328	3.373827761	98.39887892	2.527021449	0.186977158	5.012784813	1.431382779	0.299401207
TCGA.HT.A614.01A.11R.A29R.07	117.0029166	100.8598355	115.7085201	12.30825543	5.502095998	3.506575583	0.234688357	11.77847083	17.54762047	0.043031346	1.302060059	0.376477214	5.779631512	0.803478115	100.7650675	67.8821676	35.4450787	2.094235419	101.3582251	3.588918609	0.221299414	7.349879458	0.323042333	0.295995208
TCGA.DU.A5TY.01A.11R.A28M.07	214.8837073	257.5753824	247.7026206	63.16029376	27.81246747	23.59880715	1.159874793	111.0873821	143.1991857	2.514221927	26.60716912	17.6153103	61.03289004	9.047677023	898.6739932	444.1676649	247.6757007	8.435687816	222.5450754	8.673887208	0.162983352	9.644155314	0.389383158	0.402655794
